time,signal
0.0,0.2944006283169253
0.0001,0.2908614581137136
0.0002,0.31563564953619566
0.00030000000000000003,0.2979397985201371
0.0004,0.2908614581137136
0.0005,0.2979397985201371
0.0006000000000000001,0.3014789687233488
0.0007,0.2767047773008667
0.0008,0.28024394750407844
0.0009000000000000001,0.2767047773008667
0.001,0.28378311770729014
0.0011,0.28732228791050185
0.0012000000000000001,0.28732228791050185
0.0013000000000000002,0.2944006283169253
0.0014,0.28024394750407844
0.0015,0.2944006283169253
0.0016,0.2908614581137136
0.0017000000000000001,0.28024394750407844
0.0018000000000000002,0.28378311770729014
0.0019,0.2767047773008667
0.002,0.28732228791050185
0.0021000000000000003,0.2979397985201371
0.0022,0.28378311770729014
0.0023,0.28732228791050185
0.0024000000000000002,0.2979397985201371
0.0025,0.28024394750407844
0.0026000000000000003,0.28378311770729014
0.0027,0.3050181389265605
0.0028,0.3050181389265605
0.0029000000000000002,0.31563564953619566
0.003,0.31209647933298396
0.0031000000000000003,0.3191748197394074
0.0032,0.31209647933298396
0.0033,0.30855730912977225
0.0034000000000000002,0.3191748197394074
0.0035,0.3191748197394074
0.0036000000000000003,0.3050181389265605
0.0037,0.32271398994261913
0.0038,0.30855730912977225
0.0039000000000000003,0.31563564953619566
0.004,0.3191748197394074
0.0041,0.30855730912977225
0.004200000000000001,0.31563564953619566
0.0043,0.2979397985201371
0.0044,0.30855730912977225
0.0045000000000000005,0.2979397985201371
0.0046,0.3014789687233488
0.0047,0.3014789687233488
0.0048000000000000004,0.31563564953619566
0.0049,0.31563564953619566
0.005,0.31563564953619566
0.0051,0.32625316014583083
0.005200000000000001,0.32271398994261913
0.0053,0.31563564953619566
0.0054,0.3191748197394074
0.0055000000000000005,0.32271398994261913
0.0056,0.3297923303490426
0.0057,0.3191748197394074
0.0058000000000000005,0.31209647933298396
0.0059,0.3297923303490426
0.006,0.3439490111618895
0.0061,0.3474881813651012
0.006200000000000001,0.3474881813651012
0.0063,0.3439490111618895
0.0064,0.3333315005522543
0.006500000000000001,0.3439490111618895
0.0066,0.34040984095867777
0.0067,0.34040984095867777
0.0068000000000000005,0.3581056919747364
0.006900000000000001,0.3474881813651012
0.007,0.3474881813651012
0.0071,0.35456652177152465
0.007200000000000001,0.336870670755466
0.0073,0.3581056919747364
0.0074,0.3333315005522543
0.007500000000000001,0.3191748197394074
0.0076,0.336870670755466
0.0077,0.32625316014583083
0.0078000000000000005,0.336870670755466
0.0079,0.3616448621779481
0.008,0.3297923303490426
0.0081,0.32625316014583083
0.0082,0.34040984095867777
0.0083,0.3333315005522543
0.008400000000000001,0.336870670755466
0.0085,0.3191748197394074
0.0086,0.32625316014583083
0.008700000000000001,0.32625316014583083
0.0088,0.34040984095867777
0.0089,0.34040984095867777
0.009000000000000001,0.3439490111618895
0.0091,0.336870670755466
0.0092,0.3297923303490426
0.009300000000000001,0.336870670755466
0.0094,0.34040984095867777
0.0095,0.3474881813651012
0.009600000000000001,0.34040984095867777
0.0097,0.3474881813651012
0.0098,0.3474881813651012
0.0099,0.35456652177152465
0.01,0.3439490111618895
0.010100000000000001,0.34040984095867777
0.0102,0.3297923303490426
0.0103,0.336870670755466
0.010400000000000001,0.336870670755466
0.0105,0.3297923303490426
0.0106,0.3297923303490426
0.010700000000000001,0.3191748197394074
0.0108,0.3050181389265605
0.0109,0.3191748197394074
0.011000000000000001,0.31563564953619566
0.0111,0.31563564953619566
0.0112,0.31563564953619566
0.011300000000000001,0.3191748197394074
0.0114,0.32271398994261913
0.0115,0.30855730912977225
0.011600000000000001,0.34040984095867777
0.0117,0.31563564953619566
0.0118,0.31209647933298396
0.0119,0.32271398994261913
0.012,0.31563564953619566
0.012100000000000001,0.31209647933298396
0.0122,0.30855730912977225
0.0123,0.3297923303490426
0.012400000000000001,0.31563564953619566
0.0125,0.31563564953619566
0.0126,0.30855730912977225
0.012700000000000001,0.34040984095867777
0.0128,0.31563564953619566
0.0129,0.30855730912977225
0.013000000000000001,0.31563564953619566
0.0131,0.31209647933298396
0.0132,0.3191748197394074
0.013300000000000001,0.32271398994261913
0.0134,0.30855730912977225
0.0135,0.32625316014583083
0.013600000000000001,0.32271398994261913
0.0137,0.3050181389265605
0.013800000000000002,0.3014789687233488
0.013900000000000001,0.31209647933298396
0.014,0.2944006283169253
0.014100000000000001,0.2908614581137136
0.0142,0.2944006283169253
0.0143,0.2908614581137136
0.014400000000000001,0.2944006283169253
0.0145,0.28378311770729014
0.0146,0.2979397985201371
0.014700000000000001,0.2944006283169253
0.0148,0.28378311770729014
0.0149,0.2944006283169253
0.015000000000000001,0.2767047773008667
0.0151,0.26962643689444327
0.0152,0.2767047773008667
0.015300000000000001,0.28024394750407844
0.0154,0.2908614581137136
0.0155,0.3014789687233488
0.015600000000000001,0.27316560709765497
0.015700000000000002,0.28024394750407844
0.0158,0.28024394750407844
0.0159,0.2767047773008667
0.016,0.27316560709765497
0.0161,0.2944006283169253
0.0162,0.2979397985201371
0.016300000000000002,0.2944006283169253
0.0164,0.2979397985201371
0.0165,0.2908614581137136
0.0166,0.3014789687233488
0.0167,0.28024394750407844
0.016800000000000002,0.2944006283169253
0.016900000000000002,0.28378311770729014
0.017,0.2908614581137136
0.0171,0.3014789687233488
0.0172,0.2979397985201371
0.0173,0.2944006283169253
0.017400000000000002,0.28732228791050185
0.0175,0.2767047773008667
0.0176,0.28024394750407844
0.0177,0.2908614581137136
0.0178,0.2944006283169253
0.0179,0.28024394750407844
0.018000000000000002,0.28024394750407844
0.0181,0.2767047773008667
0.0182,0.27316560709765497
0.0183,0.2767047773008667
0.0184,0.28378311770729014
0.018500000000000003,0.2908614581137136
0.018600000000000002,0.3014789687233488
0.0187,0.28378311770729014
0.0188,0.28024394750407844
0.0189,0.2908614581137136
0.019,0.2944006283169253
0.019100000000000002,0.2767047773008667
0.019200000000000002,0.28732228791050185
0.0193,0.2944006283169253
0.0194,0.3050181389265605
0.0195,0.30855730912977225
0.0196,0.31563564953619566
0.019700000000000002,0.2979397985201371
0.0198,0.31209647933298396
0.0199,0.32271398994261913
0.02,0.30855730912977225
0.0201,0.32625316014583083
0.020200000000000003,0.31209647933298396
0.020300000000000002,0.31209647933298396
0.0204,0.31209647933298396
0.0205,0.32625316014583083
0.0206,0.32271398994261913
0.0207,0.2944006283169253
0.020800000000000003,0.3050181389265605
0.020900000000000002,0.30855730912977225
0.021,0.3191748197394074
0.0211,0.2979397985201371
0.0212,0.32271398994261913
0.0213,0.3014789687233488
0.021400000000000002,0.3191748197394074
0.021500000000000002,0.31563564953619566
0.0216,0.32625316014583083
0.0217,0.30855730912977225
0.0218,0.3050181389265605
0.0219,0.3191748197394074
0.022000000000000002,0.3297923303490426
0.0221,0.32271398994261913
0.0222,0.3191748197394074
0.0223,0.3191748197394074
0.0224,0.32271398994261913
0.022500000000000003,0.3333315005522543
0.022600000000000002,0.3297923303490426
0.0227,0.3439490111618895
0.0228,0.35102735156831294
0.0229,0.336870670755466
0.023,0.3439490111618895
0.023100000000000002,0.34040984095867777
0.023200000000000002,0.34040984095867777
0.0233,0.3474881813651012
0.0234,0.3474881813651012
0.0235,0.3474881813651012
0.0236,0.35456652177152465
0.023700000000000002,0.3474881813651012
0.0238,0.34040984095867777
0.0239,0.3333315005522543
0.024,0.3474881813651012
0.0241,0.32271398994261913
0.024200000000000003,0.31563564953619566
0.024300000000000002,0.31563564953619566
0.0244,0.3297923303490426
0.0245,0.34040984095867777
0.0246,0.3191748197394074
0.0247,0.3439490111618895
0.024800000000000003,0.32625316014583083
0.024900000000000002,0.3474881813651012
0.025,0.3333315005522543
0.0251,0.32625316014583083
0.0252,0.3474881813651012
0.0253,0.34040984095867777
0.025400000000000002,0.3439490111618895
0.025500000000000002,0.34040984095867777
0.0256,0.336870670755466
0.0257,0.3191748197394074
0.0258,0.3297923303490426
0.025900000000000003,0.3333315005522543
0.026000000000000002,0.336870670755466
0.0261,0.336870670755466
0.0262,0.3333315005522543
0.0263,0.34040984095867777
0.0264,0.34040984095867777
0.026500000000000003,0.34040984095867777
0.026600000000000002,0.35456652177152465
0.0267,0.3439490111618895
0.0268,0.3333315005522543
0.0269,0.34040984095867777
0.027,0.3297923303490426
0.027100000000000003,0.35456652177152465
0.027200000000000002,0.3439490111618895
0.0273,0.34040984095867777
0.0274,0.3297923303490426
0.0275,0.32271398994261913
0.027600000000000003,0.31563564953619566
0.027700000000000002,0.3297923303490426
0.027800000000000002,0.32271398994261913
0.0279,0.32625316014583083
0.028,0.336870670755466
0.0281,0.32625316014583083
0.028200000000000003,0.32625316014583083
0.028300000000000002,0.3191748197394074
0.0284,0.336870670755466
0.0285,0.3050181389265605
0.0286,0.31209647933298396
0.0287,0.31209647933298396
0.028800000000000003,0.32271398994261913
0.028900000000000002,0.3050181389265605
0.029,0.3297923303490426
0.0291,0.3050181389265605
0.0292,0.31563564953619566
0.029300000000000003,0.31563564953619566
0.029400000000000003,0.3297923303490426
0.029500000000000002,0.32271398994261913
0.0296,0.3191748197394074
0.0297,0.32625316014583083
0.0298,0.30855730912977225
0.029900000000000003,0.3050181389265605
0.030000000000000002,0.31209647933298396
0.030100000000000002,0.3050181389265605
0.0302,0.31209647933298396
0.0303,0.3014789687233488
0.0304,0.31563564953619566
0.030500000000000003,0.30855730912977225
0.030600000000000002,0.3014789687233488
0.0307,0.28378311770729014
0.0308,0.2908614581137136
0.0309,0.27316560709765497
0.031,0.2908614581137136
0.031100000000000003,0.28732228791050185
