time,signal
0.0,0.32271398994261913
0.0002,0.31209647933298396
0.0004,0.32271398994261913
0.0006000000000000001,0.3333315005522543
0.0008,0.32271398994261913
0.001,0.3297923303490426
0.0012000000000000001,0.32271398994261913
0.0014,0.3191748197394074
0.0016,0.30855730912977225
0.0018000000000000002,0.3014789687233488
0.002,0.28732228791050185
0.0022,0.2979397985201371
0.0024000000000000002,0.28378311770729014
0.0026000000000000003,0.28732228791050185
0.0028,0.2944006283169253
0.003,0.28378311770729014
0.0032,0.28378311770729014
0.0034000000000000002,0.28732228791050185
0.0036000000000000003,0.28732228791050185
0.0038,0.3050181389265605
0.004,0.2944006283169253
0.004200000000000001,0.2908614581137136
0.0044,0.3014789687233488
0.0046,0.2908614581137136
0.0048000000000000004,0.28732228791050185
0.005,0.28378311770729014
0.005200000000000001,0.28378311770729014
0.0054,0.28024394750407844
0.0056,0.28378311770729014
0.0058000000000000005,0.28024394750407844
0.006,0.28378311770729014
0.006200000000000001,0.2908614581137136
0.0064,0.2944006283169253
0.0066,0.28024394750407844
0.0068000000000000005,0.2979397985201371
0.007,0.2908614581137136
0.007200000000000001,0.31209647933298396
0.0074,0.30855730912977225
0.0076,0.3014789687233488
0.0078000000000000005,0.31209647933298396
0.008,0.31563564953619566
0.0082,0.31563564953619566
0.008400000000000001,0.3014789687233488
0.0086,0.30855730912977225
0.0088,0.31563564953619566
0.009000000000000001,0.3050181389265605
0.0092,0.30855730912977225
0.0094,0.3014789687233488
0.009600000000000001,0.31209647933298396
0.0098,0.31209647933298396
0.01,0.31563564953619566
0.0102,0.31209647933298396
0.010400000000000001,0.3333315005522543
0.0106,0.34040984095867777
0.0108,0.3439490111618895
0.011000000000000001,0.3439490111618895
0.0112,0.3439490111618895
0.0114,0.35102735156831294
0.011600000000000001,0.3474881813651012
0.0118,0.3439490111618895
0.012,0.336870670755466
0.0122,0.3333315005522543
0.012400000000000001,0.32625316014583083
0.0126,0.35102735156831294
0.0128,0.3333315005522543
0.013000000000000001,0.3333315005522543
0.0132,0.3297923303490426
0.0134,0.3333315005522543
0.013600000000000001,0.34040984095867777
0.013800000000000002,0.3616448621779481
0.014,0.3474881813651012
0.0142,0.3439490111618895
0.014400000000000001,0.3474881813651012
0.0146,0.34040984095867777
0.0148,0.3439490111618895
0.015000000000000001,0.336870670755466
0.0152,0.3297923303490426
0.0154,0.32625316014583083
0.015600000000000001,0.336870670755466
0.0158,0.32625316014583083
0.016,0.32271398994261913
0.0162,0.31209647933298396
0.0164,0.3297923303490426
0.0166,0.31209647933298396
0.016800000000000002,0.3191748197394074
0.017,0.32271398994261913
0.0172,0.3333315005522543
0.017400000000000002,0.336870670755466
0.0176,0.3191748197394074
0.0178,0.3297923303490426
0.018000000000000002,0.3191748197394074
0.0182,0.30855730912977225
0.0184,0.28732228791050185
0.018600000000000002,0.28732228791050185
0.0188,0.3014789687233488
0.019,0.28378311770729014
0.019200000000000002,0.2908614581137136
0.0194,0.28732228791050185
0.0196,0.28732228791050185
0.0198,0.28732228791050185
0.02,0.28378311770729014
0.020200000000000003,0.2944006283169253
0.0204,0.2979397985201371
0.0206,0.2908614581137136
0.020800000000000003,0.2979397985201371
0.021,0.2944006283169253
0.0212,0.2944006283169253
0.021400000000000002,0.2979397985201371
0.0216,0.2908614581137136
0.0218,0.2908614581137136
0.022000000000000002,0.28732228791050185
0.0222,0.28378311770729014
0.0224,0.2979397985201371
0.022600000000000002,0.2944006283169253
0.0228,0.2944006283169253
0.023,0.2944006283169253
0.023200000000000002,0.2979397985201371
0.0234,0.28732228791050185
0.0236,0.3014789687233488
